Year,Program,Six Digit,Program Category,Four Digit,Program Family,Two Digit,Institution Type,Institution,Campus,County,FIPS,Certificate,Diploma,Total Awards
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Harriman,Loudon County Technology Center,"Loudon County, Tennessee",47105,4,11,15
2021-22,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,0,14,14
2021-22,"Construction Trades, Other",46.9999,"Construction Trades, Other",46.99,Construction Trades,46,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,13,5,18
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,1,7,8
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,1,7,8
2021-22,Diesel Mechanics Technology/Technician,47.0605,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,2,5,7
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,3,8,11
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,2,6,8
2021-22,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,1,5,6
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,12,30,42
2021-22,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,2,2,4
2021-22,Building Construction Technology/Technician,46.0415,"Building/Construction Finishing, Management, and Inspection",46.04,Construction Trades,46,TCAT,Harriman,ThreeStar Extension Campus,"Roane County, Tennessee",47145,1,6,7
2021-22,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Hartsville,Macon County High School,"Macon County, Tennessee",47111,7,0,7
2021-22,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,9,0,9
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,5,10,15
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,10,13,23
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,3,8,11
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,1,17,18
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,0,14,14
2021-22,Nursing Assistant/Aide and Patient Care Assistant/Aide,51.3902,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,1,0,1
2021-22,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,3,7,10
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Hartsville,Tri-County Career and Technical Education Center,"Macon County, Tennessee",47111,4,0,4
2021-22,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Hartsville,Trousdale County High School,"Trousdale County, Tennessee",47169,10,0,10
2021-22,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,8,4,12
2021-22,Manufacturing Engineering Technology/Technician,15.0613,Industrial Production Technologies/Technicians,15.06,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,2,3,5
2021-22,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,1,2,3
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,1,9,10
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,2,10,12
2021-22,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,0,3,3
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,7,24,31
2021-22,Building Construction Technology/Technician,46.0415,"Building/Construction Finishing, Management, and Inspection",46.04,Construction Trades,46,TCAT,Hohenwald,Columbia Central High School Instructional Service,"Maury County, Tennessee",47119,0,3,3
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Columbia Central High School Instructional Service,"Maury County, Tennessee",47119,0,1,1
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hohenwald,Columbia Central High School Instructional Service,"Maury County, Tennessee",47119,0,7,7
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Lawrence County Instructional Service Center,"Lawrence County, Tennessee",47099,0,3,3
2021-22,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,3,6,9
2021-22,Aesthetician/Esthetician and Skin Care Specialist,12.0409,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,5,0,5
2021-22,Nail Technician/Specialist and Manicurist,12.0410,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,2,0,2
2021-22,Telecommunications Technology/Technician,15.0305,Electrical/Electronic Engineering Technologies/Technicians,15.03,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,1,1
2021-22,"Drafting and Design Technology/Technician, General",15.1301,Drafting/Design Engineering Technologies/Technicians,15.13,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,2,3,5
2021-22,Industrial Electronics Technology/Technician,47.0105,Electrical/Electronics Maintenance and Repair Technologies/Technicians,47.01,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,4,0,4
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,2,2
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,1,4,5
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,6,6
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,5,5
2021-22,Commercial and Advertising Art,50.0402,Design and Applied Arts,50.04,Visual and Performing Arts,50,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,2,2,4
2021-22,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,1,1
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,17,17
2021-22,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,10,10
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Maury County Instructional Service Center,"Maury County, Tennessee",47119,2,2,4
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Hohenwald,Perry County Instructional Service Center,"Perry County, Tennessee",47135,2,2,4
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hohenwald,Wayne Medical Instructional Service Center,"Wayne County, Tennessee",47181,0,9,9
2021-22,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,5,7,12
2021-22,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,1,12,13
2021-22,Manufacturing Engineering Technology/Technician,15.0613,Industrial Production Technologies/Technicians,15.06,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,1,1,2
2021-22,Building Construction Technology/Technician,46.0415,"Building/Construction Finishing, Management, and Inspection",46.04,Construction Trades,46,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,2,0,2
2021-22,"Construction Trades, Other",46.9999,"Construction Trades, Other",46.99,Construction Trades,46,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,4,8,12
2021-22,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,0,12,12
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,7,4,11
2021-22,Motorcycle Maintenance and Repair Technology/Technician,47.0611,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,3,5,8
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,0,7,7
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,4,16,20
2021-22,Pharmacy Technician/Assistant,51.0805,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,0,13,13
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,0,41,41
2021-22,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,0,4,4
2021-22,Hotel/Motel Administration/Management,52.0904,Hospitality Administration/Management,52.09,"Business, Management, Marketing, and Related Support Services",52,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,0,1,1
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Jackson,Brownsville/Haywood Extension Campus,"Haywood County, Tennessee",47075,0,1,1
2021-22,Health Information/Medical Records Technology/Technician,51.0707,Health and Medical Administrative Services,51.07,Health Professions and Related Programs,51,TCAT,Jackson,Brownsville/Haywood Extension Campus,"Haywood County, Tennessee",47075,0,7,7
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Jackson,Brownsville/Haywood Extension Campus,"Haywood County, Tennessee",47075,6,17,23
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Jackson,Henderson/Chester County Instructional Service Cen,"Chester County, Tennessee",47023,3,18,21
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Jackson,Humboldt Higher Education Instructional Service Ce,"Crockett County, Tennessee",47033,3,14,17
2021-22,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,1,2,3
2021-22,Electrician,46.0302,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,1,18,19
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,1,6,7
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,5,12,17
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,2,14,16
2021-22,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,1,1,2
2021-22,Business/Office Automation/Technology/Data Entry,52.0407,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,4,5,9
2021-22,Hotel/Motel Administration/Management,52.0904,Hospitality Administration/Management,52.09,"Business, Management, Marketing, and Related Support Services",52,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,0,3,3
2021-22,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,15,1,16
2021-22,"Drafting and Design Technology/Technician, General",15.1301,Drafting/Design Engineering Technologies/Technicians,15.13,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,2,6,8
2021-22,Electrician,46.0302,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,3,0,3
2021-22,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,6,23,29
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,2,15,17
2021-22,Autobody/Collision and Repair Technology/Technician,47.0603,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,5,5,10
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,5,11,16
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,13,12,25
2021-22,Truck and Bus Driver/Commercial Vehicle Operator and Instructor,49.0205,Ground Transportation,49.02,Transportation and Materials Moving,49,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,56,0,56
2021-22,Health Information/Medical Records Technology/Technician,51.0707,Health and Medical Administrative Services,51.07,Health Professions and Related Programs,51,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,2,5,7
2021-22,Surgical Technology/Technologist,51.0909,"Allied Health Diagnostic, Intervention, and Treatment Professions",51.09,Health Professions and Related Programs,51,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,0,9,9
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,3,13,16
2021-22,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,1,5,6
2021-22,Tool and Die Technology/Technician,48.0507,Precision Metal Working,48.05,Precision Production,48,TCAT,Jackson,McWherter Instructional Service Center,"Madison County, Tennessee",47113,2,6,8
2021-22,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Jackson,TCAT Jackson - Whiteville Branch Campus,"Hardeman County, Tennessee",47069,2,2,4
2021-22,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Jackson,TCAT Jackson - Whiteville Branch Campus,"Hardeman County, Tennessee",47069,1,8,9
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Jackson,TCAT Jackson - Whiteville Branch Campus,"Hardeman County, Tennessee",47069,1,6,7
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Jackson,TCAT Jackson - Whiteville Branch Campus,"Hardeman County, Tennessee",47069,3,3,6
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Jackson,TCAT Jackson - Whiteville Branch Campus,"Hardeman County, Tennessee",47069,5,6,11
2021-22,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Jackson,TCAT Jackson - Whiteville Branch Campus,"Hardeman County, Tennessee",47069,2,9,11
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Jackson,TCAT Jackson - Whiteville Branch Campus,"Hardeman County, Tennessee",47069,0,6,6
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Knoxville,Anderson County Career and Technical Center,"Anderson County, Tennessee",47001,0,4,4
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Knoxville,Anderson County Career and Technical Center,"Anderson County, Tennessee",47001,0,2,2
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Knoxville,Anderson County Higher Education Center Extension,"Anderson County, Tennessee",47001,0,1,1
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Knoxville,Anderson County Higher Education Center Extension,"Anderson County, Tennessee",47001,3,0,3
2021-22,Diesel Mechanics Technology/Technician,47.0605,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Knoxville,Anderson County Higher Education Center Extension,"Anderson County, Tennessee",47001,2,0,2
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Knoxville,Anderson County Higher Education Center Extension,"Anderson County, Tennessee",47001,9,6,15
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Knoxville,Blount Memorial Hospital,"Blount County, Tennessee",47009,0,13,13
2021-22,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,3,9,12
2021-22,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,0,30,30
2021-22,Electrician,46.0302,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,16,22,38
2021-22,Pipefitting/Pipefitter and Sprinkler Fitter,46.0502,Plumbing and Related Water Supply Services,46.05,Construction Trades,46,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,3,10,13
2021-22,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,7,25,32
2021-22,Autobody/Collision and Repair Technology/Technician,47.0603,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,1,18,19
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,8,3,11
2021-22,Diesel Mechanics Technology/Technician,47.0605,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,9,16,25
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,1,9,10
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,10,30,40
2021-22,Truck and Bus Driver/Commercial Vehicle Operator and Instructor,49.0205,Ground Transportation,49.02,Transportation and Materials Moving,49,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,35,0,35
2021-22,Dental Assisting/Assistant,51.0601,Dental Support Services and Allied Professions,51.06,Health Professions and Related Programs,51,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,2,15,17
2021-22,Medical Office Assistant/Specialist,51.0710,Health and Medical Administrative Services,51.07,Health Professions and Related Programs,51,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,5,17,22
2021-22,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,0,6,6
2021-22,Surgical Technology/Technologist,51.0909,"Allied Health Diagnostic, Intervention, and Treatment Professions",51.09,Health Professions and Related Programs,51,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,0,25,25
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,0,102,102
2021-22,Nursing Assistant/Aide and Patient Care Assistant/Aide,51.3902,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,40,0,40
2021-22,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Knoxville,Main Campus,"Knox County, Tennessee",47093,4,7,11
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Knoxville,Oak Ridge High School,"Anderson County, Tennessee",47001,4,10,14
2021-22,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Knoxville,Pellissippi State Community College -Strawberry Pl,"Knox County, Tennessee",47093,3,11,14
